article_id,newspaper_name,publishing_date,page_number,article_title,transcription_gt,ocr_raw
5327,Bintang Timur,1963-01-15,2,Tambahan uang para djemaah hadji 1962 jang tertunda keberangkatannja,"
Disamping tambaban kekurangan jang tsb, pada punt 1 diatas, harus pula ditambah dengan uang ongkos administrasi dll, ialah bagi djamaah hadji jang setor langsung sebanjak Rp. 666,50 dan bagi jang setor dgn. poswesel sebanjak Rp. 906.50 (misalnja tambahan kekurangan setoran ongkos naik hadji 1963 sebanjak Rp. 22.000,- ditambah uang ongkos ad-","Disamping tambabkan kekurangan
jang tsb pada punt 1 diatas, harus
pula ditambah dengan uang ongkos
administrasi dil, ialah bayi djamaah
hadji jang setor langsung sebanjak
Rp, 606,50 dan bagi jang setor dgn.
poswesel sebanjak Rp, 90650 (misal
Dja tambahan kekurangan setoran
ongkos naik hadji 1963 sebanjak Rp.
22.000 ditambah uang ongkos ad-"
5335,Bintang Timur,1963-01-15,2,"PERLETAKAN BATU PERTAMA HOTEL
PARIWISATA AMBARUKMI","Dewan Pariwisata Indonesia mengabarkan bahwa bertepatan dengan berlangsungmja konperensi tahunan PATA. jang tahun ini akan dilangsungkan di Indonesia, menurut rentjana pada 23 Maret jang akan datang akan dilakukan perletakan batu pertama Ambarukmo dekat Jogja.","Dewan Parinikata Indonesia — mengabarkan
bahwa bertepatan dengan berlangsungnja kon
perenAl tahunan PATA. jang tahun Inf akan
dilangsungkan & Indonesia. menurut rentja
na pada 13 Maret jang akan datang akan
Ollakukan perletakan batu. pertama — hotel
Ambarukmo dekat Jogja."
5339,Bintang Timur,1963-01-15,2,"PERLETAKAN BATU PERTAMA HOTEL
PARIWISATA AMBARUKMI","
Pembangunan hotel ini termasuk dalam rentjana pembangunan beberapa hotel pariwisata di Indonesia, seperti hotel Banteng, hotel Sanur (Ball) dan hotel Pelabuhan Ratu.
","
Pembangunan hotej Ini termasuk dalam
rentjana pempangunan beberapa hotel pari-
wisata Gl Indonesia, seperti hotel Banteng,
hotel Sanur (Bali) dan hotel Pejabahan Ra.
tu"
5343,Bintang Timur,1963-01-15,2,"PERLETAKAN BATU PERTAMA HOTEL
PARIWISATA AMBARUKMI",Perletakan batu pertama itu direntjanakan akan dihadiri pula oleh anggota2 delegasi PATA jang akan menutup atjara konperensi mereka dengan berkundjung ke objek2 pariwisata di Indonesia,"
Perletakan batu pertama Itu direntjana-
kan akan dihadiri pula oleh anggota2 dele-
gast PATA jang akan menutup atjara kon-
perensi mereka dengan herkundjung beobjek2
pariwisata di Indonesia"
5347,Bintang Timur,1963-01-15,2,Rp. 300.000 untuk Korban Gamalama,"Djakarta 15-1 (BT)
Wampa H.M. Muljadi Djojo martono selaku Ketua Panitia pusat penolong korban bentjana alam, hari ini telah memutuskan untuk mengirimkan bantuan sebanjak Rp. 300.000.-, guna penampungan penolong korban bentjana alam jang disebabkan meletusnja gunung Gamalama di Ternate baru2 ini.","Djakarta, 15-1 (BT)
Wampa H.M. Muljadi Djojo
martOno selaku Ketua Panitia
pusat penolong korban bentja-
na alam, hari ini telah memu-
tuskan untuk mengirimkan ban
tuan sebanjak Rp. 300.000,—,
guna penampungan'penolong
korban benijana alam iang di
sebabkan meletusnja gunung
Gamalama di Ternate baru2
ini 7

"
5351,Bintang Timur,1963-01-15,2,Rp. 300.000 untuk Korban Gamalama,"
Wampa Muljadi djuga telah mendengarkan laporan dari pemerintah daerah Maluku sekitar kedjadian bentjana alam itu. Menuru, Gubernur Kepala Daerah Maluku Moh. Padang  djumlah korban akibat mele-tusnja gunung Gamalama itu berdjumlah kurang lebih 20.000 djiwa. Mereka tunggal di kaki gunung Gamalama dan jang perlu diungsi2kan.","Wampa Muljadi djuga telah
mendengarkan laporan dari
pemerintah daerah Maluku se-
kitar kedjadian bentjana alam
itu. Menurm Gubernur/Kepala
Daerah Maluku Moh. Padang.
djumlah korban . akibat mele-
tusnja gunung Gamalama itu
berdjumlah kurang lebih 20.
000 djiwa. Mereka tinggal di-
kaki gunurg Gamalama dan
jang perlw/ diungsi2kan."
5355,Bintang Timur,1963-01-15,2,Sumbangan Rp.10.000,"Markas Besar Palang Merah Indonesia telah menerima sumbangan sebesar Rp. 10.000,- dari Tripto Alimin. Sumbangan tersebut dimaksud untuk membiajai usaha-usaha kepalang merahan dlm menghadapi Bentjana Alam. Perlu diterangkan, bahwa Tjipto Alimin adalah penjumbang pertama dalam tahun 1963 pada Markas Besar Palang Indonesia. ","? BAJGRGLIG, Sew VERN

Markas Besar Palang Merah
Indonesia telah menerima sum
bangan sebesar Rp. 10.000,-
dari Tiipto Alimin. Sumbang
an tersebut dimaksud untuk
membiajai usaha-usaha kepa
lang merahan dim
pi Bentjana Alam. Perlu dite
rangkan, bahfa Tjipto Alimin
adalah penjumbang riama
dalam tahun 1963 Mar
kas Besar Palang Indonesia.
"
5359,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Buruh muda dilarang ,,lembur''",Burah muda dilarang lembur”
5363,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Selandjutnja Kepala Daerah V Djawatan Pengawasan Perburuhan di Surabaja dalam keputusannja memutuskan untuk memberi idjin kepada semua pengurus perusahaan toko, perusahaan kuwe2 dan roti serta perusahaan mendjahit jang terdapat didaerah tk-I Djawa Timur utk mengadakan aturan waktu kerdja jg me","Selandjutnja Kepala Daerah V
ban di baja dalam keputu-
sangja memutuskan untuk mem
beri idjin kepada semma pengurus
i, toko, perusahaan ku
di ara roti serta perusahaan

t
res ace ate
kan aturan waktu-kerdja jg me-"
5371,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,ajat 1 s/d 3 jang berbunji: dengan memperkedjakan buruh2nja paling lama 9 djam sehari serta memberikan istirahat kepada buruh tidak tetap setelah buruh mendjalankan pekerdjaan selama 4 djam terus-menerus dan mengaturnja setjara bergilir.,"aj 1 s/d 3 jang berbunji : de-
ngan mempekerdjakan buruh?-
nja paling lama 9 djam sehari,
serta memberikah iSfirahat kepa
da buruh tidak tetap setelah bu
ruh memdjalsakan pekerdiaan sd
lama 4 djam terus-menerus den
mengaternja setjara bersilir"
5375,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Memperkedjakan buruh2 pada hari istirahat mingguan paling lama 7 djam sehari dalam djangka waktu mulai tanggal 10 s/d 25 Djanuari 1963, 10 s/d 28 Pebruari 1963 dan mulai 15 s/d 31 Desember, dengan ketentuan bahwa djumlah waktu bekerdja dalam satu minggu tidak boleh melebihi 61 djam. ","Mempekerdjakan burah: pada
hari-istirahat Mingguan pahas 'a
ma 7 djam sehari dalam djanexa
wakta mulai tanggal 10 s/d 2$
Djanuari 1963, 10 s/d 28 Pebrua-
ri 1963 dan mulai 15 s/d 31 De-
sember, dengan ketentuan bahwa
djumlah waktu-bekerdja dalam
satu minggu tidak boleh melebihi
61 djam.

x"
5383,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,Upah lembur untuk tiap djamnja dibajar sebagai berikut:,"Upah lembur untok tiap? djum
oja dibajar sebagai berikut :"
5387,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Pada hari biasa bekerdja 7 djam dibajar 100 persen dari upah biasa, bekerdja 1 djam berikutnja dibajar 150 persen dari upah sedjam dan selebihnja dibajar 200 persen dari upah sedjam biasa.
","Pada hari? biasa : bekerdja! 7
djam dibajar 100 persen diri
upah biasa, bekerdja 1 djam beri
kutnja dibajar 150 persen diri
upah sedjam dan selebihnja d:ba-

jar 200 persen dari upah sedjam
biasa."
5391,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Pada hari biasa (hari keenam sebagai hari pelengkap 40 djam seminggu bekerdja 5 djam pertama dibajar 100 persen dari upah biasa, bekerdja 1 djam berikutnja dibajar 150 persen dari upah sedjam biasa dan selebihnja dibajar 200 persen dari upah sedjam biasa.","Pada hari? biasa (hari keenam
sebagai hari pelengkap 40 ditm
seminggu) bekerdja 5 djam pa
ma dibajar 100 persen dari urah
bixsa, bekerdja 1 djam berikuija
dibajar ISO persen dari upah |se
djam biasa dam selebihnja diba-
jar 200 persen dari upah sedan
biasa."
5395,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,Pada hari istirahat-mingguan (libur resmi): bekerdja 7 djam pertama dibajar 200 persen dari upah biasa dan selebihnja dibajar 300 persen dari upah sedjam biasa.,"Pada hari? istirahat-mingguan
(libur resmi): bekerdja 7 diam
pertama dibajar 200 persen dari
upah biasa dan selebihnra diba-
jar 300 persen dari upah sedjam
brasa."
5399,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Upah sedjam biasa dihitung sbb: untuk buruk harian 3/20 X upah harian, untuk buruh bulanan 1/173 X upah bulanan dan buruh borongan 1/7 X upah rata sehari. ","Upah sedjam biasa dihitung
sbb : untuk buruh harian 3/20 X
upah harian, untuk buruh bolari-
an 1/173 X upak-bulanan ' dan
buruh-borongan 1/7 X upah ra-
ta? sehari. |"
5403,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,Jang dimaksud dengan upah biasa dalam surat keputusan tsb adalah upah pokok berupa uang ditambah dengan tundjangan2 kemahalan dan tundjangan lain berupa natura buat buruh sendiri,"Jang dimaksud dengan upah
biasa dalam surat keputusan tsb
adalah upah pokok berupa luang
ditambah dengan tundjangan? ke
mahalan dan tundjangan? | jain
berupa natura buay buruh | den:
diri"
5407,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Bilamana perusahaan mengadakan peraturan kerdja dengan menggunakan regu jang saling bergilir, serta penggantian regunja dilakukan paling seminggu sekali, ditentukan, bahwa pada hari penggantian itu regu itu buruh boleh dipekerdjakan paling lama 2X 8 djam tidak setjara terus menerus.","Bilamana perusahaan menga-
dakan peraturan kerdja dengan
menggunakan regu? jang saling
bergilir, serta pengganitan fsegu-
nja dilakukan paling semingpu se
kah, ditentukan, bahwa pada ha
ri penggantian itu cegu itu buruh
boleh dipekerdjakan paling lama
2 X 8 djam tidak setjara terus-
menerus }"
5411,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"Ditjantumkan pula dalam keputusan tsb diatas, bahwa buruh wanita tidak boleh dipekerdjakan melampaui pukul 22.00. Buruh muda dan buruh wanita hamil (4 1/2 bulan atau lebih) tidak diperbolehkan melakukan kerdja lembur.","Dityantumkan pula dalam kepu
tusan tsb diatas, bahwa buruh
wanita tidak boleh dipekerdjakan
melampaui pukul 2200. Buruh?
muda dan buruh? wanita hamil
(444 bulan atau lebih) tidak di-
perbolehkan melakukan Ryda
lembur,"
5415,Bintang Timur,1963-01-15,2,Aturan waktu kerdja di Djatim Pukul 22.00 Batas Kerdja Buruh Wanita Buruh muda dilarang lembur,"
Apabila ketentuan seperti diterangkan diatas tidak dipenuhi oleh perusahaan jang bersangkutan, maka menurut surat keputusan tsb., dianggap bahwa idjin untuk mengadakan aturan waktu kerdja ini tidak pernah diberikan.","Apabila ketentuan? seperti di-
terangkan diatas tidak dipenuhi
Oleh perusahaan? jang bersang-
kutan/ maka menurut surat kepu
lusan tsb., dianggap bahwa idjin
untuk mengadakan aturan wak-
tu kerdia ini tidak pernah diberi-
kan."
5419,Bintang Timur,1963-01-15,2,Timbang Terima,"Djakarta 16-1 (Ant)
Berhubung dilantiknja Pembantu Menteri Perindra Urusan Perentjanaan dan Pembantu Menteri Perindra Urusan Pelaksanaan dan Pengawas oleh Presiden baru2 ini, maka sambil menunggu reorganisasi Deperindra bentuk lama ke bentuk baru, pada tanggal 14 Djanuari kemarin diruangan sidang Deperindra diadakan timbang terima badan2 dan organ2 jang tadinja dikoordinasikan oleh Pembantu Utama Menteri Perindra I, II. III, dan Pembantu Utama Militer kepada Pembantu Menteri Urusan Pelaksanaan dan Pengawasan Kol. Sujarmo.","Djakarta 16-1 (Ant)
Berhubung dilantiknja Pem-
bantu Menteri Perindra Urusan
Perentjanaan dan Pembantu
Menteri Perindra Urusan Pom
laksanaan dan Pengawasiie
oleh Presiden baru2 ini. maka
sambij menunggu reorganisa
si Deperindra bentuk lama ke
bentuk buru, pada tan 14
Djanuari kemarin diruangan
sidang Deperindra diadakan
'imbang terima badan2 dan or
gan? jang tadinja dikoordina-
sikan oleh Pembantu Utama
Menteri Perindra L, IT. III, ‚dan
Pembantu. Utama Militer | ke-
pada Pembantu Menteri Uru.
san Pelaksanaan dan Penga-
wasan Kol. Sujatmo. |
"
5423,Bintang Timur ,1963-04-18,1,Malaya tidak suka ada pembitjaraan Malaysia Tgl pertemuan 3 Menlu masih belum dapat ditetapkan,"Tgl. pertemuan 3 Menlu masih
belum dapat ditetapkan","Tgl. pertemuan 3 Menlu masih
belum dapat ditetapkan"
5427,Bintang Timur ,1963-04-18,1,"Malaya tidak suka ada pembitjaraan Malaysia 
Tgl pertemuan 3 Menlu masih belum dapat ditetapkan","Fihak Malaya nampaknja sedang berusaha untuk mendapat djaminan, bahwa soal pembentukan federasi Malaysia tidak akan diadjukan dalam pertemuan tingkat jang lebih tinggi. Demikian Associated Press memberitakan tentang pertemuan 3 Negara Indonesia, Filipina, dan Malaya di Manila,","Fihak Malaya ws sedang berusaha untuk mienda-

pat djaminan, bahwa soal federasi Malaysia
tidak akan niet Ad dalam pertemuan tingkat jang lebih
jited' Press” - memberitakan tentang

tinggi. Demikian ,,Assoc
pertemuan 3 Negara-Indonesia-Filipina dan Malaya-di Manila."
5431,Bintang Timur ,1963-04-18,1,"Malaya tidak suka ada pembitjaraan Malaysia 
Tgl pertemuan 3 Menlu masih belum dapat ditetapkan","Menurut berita dari Manila itu selandjutnja, bahwa pertemuan jang telah berlangsung lama pada Selasa malam (6 djam) telah dipergunakan kusus untuk membitjarakan tjatatan pendjelasan bagi atjara sementara untuk konperensi tingkat Menteri Luar Negeri jad.","Menurut berita dari Manila itu selandjutnja, bahwa ptric
muan jang telah berlangsung lama pada Selasa malam (6 djam)
telah dipergunakan kusus untuk membitjarakan fjatatan? pen
djelasan basi atjara sementara untuk konperensi tingkat Men-
teri Luar. Negeri jad."
5435,Bintang Timur ,1963-04-18,1,"Malaya tidak suka ada pembitjaraan Malaysia 
Tgl pertemuan 3 Menlu masih belum dapat ditetapkan","Wakil Menlu Pilipina, Salvador P. Lopez kepada para wartawan menjatakan, bahwa tanggal bagi penjelenggaraan pertemuan tingkat Menteri Luar Negeri belum dapat ditetapkan pada saat ini, tetapi telah disepakati bahwa pertemuan itu akan diadakan di Manila.","Wakil Menlu Pilipina, Salvador P. Lopez kepada para war
tawan menjatakan, bahwa tanggal bagi penjelenggaraan per:
temuan tingkat Menteri Luar Negeri belura dapat ditetapkan
pada saat Ini, tetapi elah disepakati bahwa pertemuan itu akan
diadakan di Manila."
5439,Bintang Timur ,1963-04-18,1,"Malaya tidak suka ada pembitjaraan Malaysia 
Tgl pertemuan 3 Menlu masih belum dapat ditetapkan",Keterangan Suwito Kusumowidagdo wa,"Keterangan Suwito.
Suwito Kusumgwidagdo,  wa-"
5443,Bintang Timur ,1963-04-18,1,"Malaya tidak suka ada pembitjaraan Malaysia 
Tgl pertemuan 3 Menlu masih belum dapat ditetapkan","kil I Menlu RI, menerangkan kami merasa bahwa kami telah memberikan suatu dasar jang lajak untuk memungkinkan diadakannja konperensi tingkat menteri luar negeri sebagai kami melihatnja dalam tingkat kami.","kif I Menlu RI, mencrangkan
kami merasa, bahwa kami telah
memberikan suatu dasar jang la
jak untuk memungkinkan diada
kannja konperensi tingkat men-
teri luar negeri sebagai kami me
lihatnia dalam tingkat kami”."
5447,Bintang Timur ,1963-04-18,1,Malaya tidak suka ada pembitjaraan Malaysia Tgl pertemuan 3 Menlu masih belum dapat ditetapkan,"Ditanja apakah ia merasa puas dengan hasil pembitjaraan jg telah diadakan di Manila itu, Suwito menerangkan ini bukanlah soal kepuasan. Tudjuan langsung kami ialah untuk mempertemukan menteri luar negeri kami"".","
Ditanja apakah ia merasa pu-
as dengan hasil? pembrtjaraan jg
telah diadakan di Mamla itu, Su
wito menerangkan ,,ini bukanlah
soal kepuasan. Tudjuan langsung
kami ialah untuk mempertemu-
kan menteri? luar 'pegeri kami""."
5451,Bintang Timur ,1963-04-18,1,Malaya tidak suka ada pembitjaraan Malaysia Tgl pertemuan 3 Menlu masih belum dapat ditetapkan,"Wakil Malaya dalam pertemuan tri negara tingkat wakil Menlu itu. Mohamad Ghazali, sekretaris tetap untuk urusan luar negeri, telah meninggalkan gedung kementerian luar negeri Pilipina,","
Wakil Malaya dalam pertemu-
an tri-negara tingkatwakil Men-
lu itu, Mohamad Ghazali, sekre
taris tetap untuk urusan luar nc-
geri, telah meninggalkan gedung
kementerian luar negeri Pilipina,
"
5459,Bintang Timur ,1963-04-18,1,PB Partindo Rakjat Kuba pantang njerah,"Djakarta, 18-4 (BT):
BERKENAAN dengan ulang tahun hari solidaritas rakjat AA terhadap perdjuangan rakjat Amerika Latin, maka ketua PB Partinde atas nama massa Marhaen telah menjampaikan pernjataan jang menjatakan salut jang setingginja atas perdjuangan jang heroik Rakjat Kuba dibawah Pimpinan PM Castro, Dalam pernjataan tsb dikatakan bahwa kesatuan dan persatuan rakjat Kuba jang pantang menjerah telah memaksa Imperialis Amerika bertekuk lutut, sedang kemenangan Rakjat Kuba itu telah menggetarkan benteng imperialis serta mendorong rakjat Amerika Latin lainnja untuk lebih bersatu, lebih berani dan lebih konskwen menghadapi imprialis.","Djakarta, 184 (BT):
BERKENAAN dengan ulang
tahun bari sotidaritas rakjat AA
terhadap perdjuangaa rakjat Ame
rika Latin, maka ketua PB Par-
tinde atasnama massa Marhace

tingginja atas perdjunagaa jaag
heroik: Rakjat Koba dibawah
Pirapinan PM Castro, Dalam per
@jnlaan tsb dikatakae bahwa ke-
mfuan dam persatuan rakjat Ku-
bn jang puntang menjerah telah
memaksa Imperialis Amerika ber
tekuk-lutot, sedang kemenangan
Rukiat Kuba itu telah menggetar
dorong rakjat Amerika Lati la.
janin untuk lebih bersatu, lebih
beri dan lebih konskwen meng
hadapi imprialis, —'"
5463,Bintang Timur ,1963-04-18,1,Kom. Pertahanan DPRGR Sibuk,"Djakarta,, 18-4 (BT)
Komisi Pertahanan DPRGR, pada akhir ini tih mengalami kesibukan2 luar biasa berkenaan mendjelang ditjabutnja SOB dan persiapan pelaksanaan Dekon jang menjangkut bidang pertahanan, atau penggunaan tenaga pertahanan keamanan. Dalam hal ini Komisi tsb. telah berhasil menjelesaikan surat masuk dan laporan sehingga pada Djumat jad telah siap untuk dibahas dgn Pemerintah atau menteri jang bersangkutan.","Djakarta,, 184 (B1)
Komisi Pertahanan DPRGR,
pada akir? ini tlh mengalami
kesibukan? ludr biasa berkena-
an. mendjelang, ditjabutnja
SB dan persiapan pelaksana-
an Dekon jang menjangkut bi-
dang? pertahanan, atau penggu
naan tenaga? pertahanan|kea-
macan. Dalam: hal ini Komisi
tsb. telah’ berhasil menjelesai-
kan surat? masuk dan laporan?
s hingga” pada Djumat jad
telah siap Whtuk dibahas dgn
Pemerintah 'atau menteri jang
harcangkutan."
5467,Bintang Timur ,1963-04-18,1,Kom. Pertahanan DPRGR Sibuk,"Masalah jang akan dibahas menurut keterangan jang di peroleh BT antara lain mengenai, peraturan jang mengenai pelaksanaan sesudah SOB ditjabut, penggunaan tenaga pertahanan utk kepentingan pembangunan dan produksi serta laporan mengenai ekses2 selama SOB berlaku","
Masalah jang akan» dibahas
menurut keterangan jang di
peroleh BT antara Win menge
nai, peraturan? jang mengenal
pelaksanaan sesudah SOB ditja
but. penggunaan tenaga? perta
hanan utk : kepentingan pem
bangunan daa produksi , serta
laporan mengenai ekses? sela

,

ma SOB berjaka, ae"
5471,Bintang Timur ,1963-04-18,1,Pemuda Indonesia Sumut siap dikirim ke KU A. Fadillah: Gerilja2 KU kuasai pinggiran kota,A. Fadillah: Gerilja2 KU kuasai pinggiran kota,"A, Fadillah : Gerilja? KU

kuasai  pingeiran kota
Dakar, 40 Sorte"
